,Date,Rice,Flour,Pork,Chicken,Egg,Leaf lettuce,Celery,Lettuce,Cabbage,White Radish,Potato,Ginger,cucumber,white gourd,Bitter ground,Green bean,Tomato,Eggplant,Chili,Green pepper,Onion,Garlic,Apple,Banana,Grape,Pear,Watermelon,Carp,chub,Grass carp,crucian,hairtail, yellow croaker
588,2017/10/20,6.57,5.97,21.35,20.97,9.96,3.84,4,4.37,1.77,1.97,2.35,7.97,4.46,1.63,5.22,6.39,4.05,3.75,4.54,3.67,2.13,8.19,7.6,4.47,7.26,5.07,3.02,12.26,9.19,14.48,17.17,36.97,42.93
589,2017/10/27,6.57,5.97,21.33,21,9.98,3.7,3.88,4.34,1.71,1.97,2.31,7.98,4.53,1.64,5.78,6.58,4.15,4.03,4.64,3.94,2.08,8.1,7.44,4.35,7.29,4.97,3.08,12.16,9.27,14.59,17.22,36.5,42.59
590,2017/11/3,6.56,5.97,21.3,21.02,9.99,3.49,3.75,4.08,1.63,1.86,2.33,7.81,4.19,1.66,6.2,6.56,3.96,3.94,4.84,4.07,2.1,8.19,7.31,4.31,7.29,4.97,3.3,12.16,9.3,14.39,17.14,36.14,42.29
591,2017/11/10,6.56,5.98,21.19,21.06,9.98,3.25,3.47,3.97,1.56,1.76,2.37,7.84,3.93,1.66,6.2,6.38,3.78,3.75,4.78,4.03,2.08,7.86,7.32,4.44,7.32,4.94,3.46,12.18,9.3,14.58,17.19,36.15,42.12
592,2017/11/17,6.55,5.99,21.27,21.07,10.04,3.09,3.38,3.82,1.52,1.68,2.33,7.51,3.95,1.7,6.04,6.39,3.57,3.59,4.8,3.9,2.1,7.72,7.33,4.42,7.57,4.99,3.72,12.23,9.38,14.44,16.9,36.58,42.26
593,2017/11/24,6.55,6,21.33,21.1,10.07,3.08,3.27,3.94,1.49,1.68,2.38,7.46,3.89,1.69,6.02,6.05,3.59,3.6,4.81,3.94,2.13,7.89,7.14,4.43,7.74,5.02,3.91,12.33,9.29,14.26,16.67,37,42.23
594,2017/12/1,6.56,6.01,21.41,21.17,10.16,3.27,3.32,3.94,1.47,1.66,2.37,7.25,4.05,1.74,6.22,6.53,3.68,3.87,5.01,4,2.14,7.7,7.27,4.52,7.85,4.99,4.21,12.2,9.33,14.24,16.63,37.12,42.25
595,2017/12/8,6.56,6,21.69,21.2,10.25,3.41,3.27,3.98,1.45,1.58,2.4,7.21,4.04,1.73,5.96,7.02,3.76,4,5.32,4.03,2.19,7.84,7.3,4.6,7.89,4.95,4.3,12.13,9.43,14.23,16.75,36.89,41.82
596,2017/12/15,6.58,6,21.81,21.24,10.29,3.41,3.43,4.09,1.46,1.54,2.4,7.32,4.12,1.77,6.48,7.1,3.77,4.06,5.7,4.19,2.16,7.64,7.38,4.73,7.99,5.06,4.34,12,9.41,14.14,16.47,37.68,41.4
597,2017/12/22,6.58,6,21.85,21.3,10.37,3.55,3.47,4.19,1.45,1.61,2.34,7.17,4.08,1.78,6.65,7.3,3.76,4.24,6.08,4.4,2.21,7.71,7.44,4.9,8.26,5.1,4.39,12.27,9.42,14.28,16.46,37.55,41.63
598,2017/12/29,6.59,6,21.71,21.32,10.39,3.52,3.36,4.23,1.41,1.61,2.38,7.12,3.9,1.91,6.8,7.43,3.67,4.39,6.64,4.68,2.23,7.48,7.49,5.07,8.41,5.03,4.32,12.12,9.49,14.23,16.57,37.75,41.56
599,2018/1/5,6.58,6,21.89,21.36,10.44,3.79,3.37,4.67,1.57,1.77,2.38,7.29,4.48,1.94,7.55,8.12,3.85,4.74,7.32,5.32,2.24,7.54,7.54,5.14,8.44,5.03,4.37,12.46,9.71,14.45,16.59,36.98,41.57
600,2018/1/12,6.59,6,22,21.42,10.49,3.97,3.45,4.93,1.51,1.94,2.4,7.07,4.28,2.15,7.73,7.9,3.75,4.9,7.64,5.54,2.27,7.61,7.52,5.15,8.67,5.03,4.52,12.31,9.56,14.44,16.2,37.3,41.44
601,2018/1/19,6.58,6,21.89,21.42,10.5,3.94,3.5,4.87,1.42,1.97,2.41,6.92,3.99,2.39,8.13,7.99,3.64,4.93,7.19,5.45,2.24,7.57,7.36,5.33,8.76,5.25,4.53,12.4,9.45,14.36,16.07,37.6,41.44
602,2018/1/26,6.58,6,21.86,21.46,10.56,4.22,3.8,5.31,1.46,2.07,2.4,6.98,4.77,2.65,8.3,8.55,3.85,5.67,7.71,5.85,2.32,7.73,7.53,5.37,9.01,5.21,4.6,12.51,9.45,14.42,16.31,37.54,41.55
603,2018/2/2,6.59,6,21.77,21.51,10.61,4.53,3.7,5.25,1.47,2.08,2.44,7.1,4.9,2.74,8.6,8.69,3.85,5.89,7.81,6.06,2.35,7.63,7.56,5.51,9.41,5.28,4.84,12.55,9.63,14.63,16.26,37.93,41.71
604,2018/2/9,6.59,6.01,21.59,21.52,10.67,5.01,3.91,5.67,1.56,2.23,2.45,7.26,5.83,2.96,9.15,9.76,4.13,6.56,8.36,6.5,2.47,7.79,7.72,5.58,9.67,5.16,4.91,12.89,9.59,14.89,16.57,38.36,42.29
605,2018/2/16,6.59,6,21.68,21.53,10.73,5.13,4.29,5.92,1.72,2.45,2.57,7.31,6.46,3.19,9.56,10.07,4.42,6.79,9,7,2.59,7.52,7.92,5.72,9.64,5.29,5.05,13.17,9.85,15.23,16.64,38.7,42
606,2018/2/23,6.59,6.01,21.46,21.58,10.72,4.8,4.36,5.77,1.7,2.55,2.55,7.29,5.7,3.16,8.74,10.01,4.31,6.29,9.01,7.13,2.56,7.6,7.93,5.66,9.71,5.31,4.98,13.05,9.77,15.08,16.81,38.61,42.26
607,2018/3/2,6.56,6.04,20.18,21.51,10.64,4.26,3.71,5.04,1.53,2.4,2.46,6.93,4.86,3.22,8.18,8.76,3.94,5.28,7.27,6.45,2.55,7.39,7.49,5.77,9.65,5,4.89,13.25,9.77,15.46,16.69,38.36,41.92
608,2018/3/9,6.56,6.04,19.51,21.44,10.43,3.8,3.55,4.59,1.45,2.1,2.47,7.12,4.88,3.26,7.15,9.07,3.59,5.18,6.48,5.96,2.46,7.26,7.42,5.7,9.82,5.06,4.83,13.04,10.17,15.25,16.29,39.21,42.17
609,2018/3/16,6.54,6.03,19.07,21.33,10.11,3.6,3.41,4.52,1.41,2.01,2.45,7.26,5.12,3.2,7.19,9.24,3.48,5.35,5.67,5.43,2.44,7.25,7.43,5.73,9.91,5.09,4.7,12.64,10.26,15.07,16.26,38.81,41.8
610,2018/3/23,6.55,6.03,18.42,21.4,10.06,3.68,3.28,4.56,1.48,2.02,2.46,7.29,5.12,3.14,7.26,8.72,3.53,5.62,5.8,5.66,2.32,7.23,7.49,5.56,10.15,5.14,4.6,12.47,10.4,14.97,16.15,38.8,41.63
611,2018/3/30,6.54,6.04,17.84,21.32,9.96,3.6,3.19,4.57,1.52,1.89,2.43,7.38,4.84,3.11,7.48,8.42,3.69,5.31,5.55,5.66,2.28,7.1,7.4,5.57,10.32,5.06,4.76,12.4,10.24,15.1,16.04,38.68,41.86
612,2018/4/6,6.52,6.03,17.83,21.36,9.89,3.59,3.2,4.38,1.53,1.85,2.4,7.46,4.62,3.14,7.39,7.73,3.69,4.87,5.79,5.81,2.27,7.05,7.27,5.55,10.35,5.06,4.9,12.37,10.26,15.17,15.85,38.59,41.24
613,2018/4/13,6.5,6.03,17.59,21.37,9.88,3.6,3.34,4.6,1.56,1.87,2.37,7.58,4.52,3.17,7.17,7.62,3.94,4.88,5.91,5.89,2.29,6.83,7.37,5.62,10.25,4.95,4.97,12.32,10.16,15.01,15.79,38.07,41.21
614,2018/4/20,6.51,6.03,17.48,21.43,9.82,3.7,3.42,4.36,1.72,1.82,2.46,7.39,4.04,3.06,6.79,7.28,4.21,4.6,5.28,5.53,2.18,6.5,7.28,5.6,10.35,4.86,4.79,12.33,9.88,15,15.7,38.44,41.03
615,2018/4/27,6.49,6.05,17.31,21.39,9.89,3.53,3.54,4.18,1.9,1.81,2.53,7.5,3.64,2.93,6.77,6.74,4.32,4.46,4.92,4.98,2.1,6.49,7.21,5.58,10.65,4.95,4.65,12.28,9.87,15.08,15.78,38.93,41.03
616,2018/5/4,6.5,6.04,17.11,21.44,9.83,3.5,3.77,4.2,2.03,1.84,2.64,7.58,3.51,2.79,6.54,6.43,4.21,4.25,4.56,4.61,2.09,6.43,7.27,5.52,10.87,4.91,4.45,12.3,9.68,14.93,15.76,38.88,41.06
617,2018/5/11,6.5,6.04,16.95,21.33,9.88,3.39,3.98,4.15,1.96,1.82,2.53,7.48,3.31,2.6,6.43,6.13,3.98,3.97,4.43,4.35,2.07,6.32,7.11,5.46,11.24,4.74,4.2,12.37,9.86,15.14,15.61,38.78,41.1
618,2018/5/18,6.49,6.04,16.83,21.36,9.83,3.32,4.04,3.79,2.02,1.73,2.53,7.38,3.18,2.44,6.34,5.64,3.82,3.81,4.28,4.18,2.04,5.95,7.25,5.45,11.48,4.86,3.86,12.52,9.72,15.23,15.54,39.07,41.35
619,2018/5/25,6.5,6.04,17.24,21.46,9.85,3.33,4.08,3.76,2.13,1.88,2.63,7.5,3.25,2.41,6.11,5.65,3.87,3.71,4.11,4.21,1.94,5.88,7.28,5.31,11.37,4.79,3.7,12.7,9.68,15.11,15.51,39.01,41.62
620,2018/6/1,6.5,6.05,17.73,21.44,9.9,3.4,4.59,3.94,2.22,1.83,2.53,7.42,3.22,2.32,5.75,5.96,3.67,3.71,4.1,4.22,2.04,5.86,7.48,5.31,11.34,4.87,3.55,12.81,9.78,15.1,15.72,39.81,42.19
621,2018/6/8,6.5,6.04,17.75,21.49,9.87,3.41,4.72,3.88,2.37,1.91,2.68,7.38,2.96,2.28,5.81,5.72,3.53,3.85,4.01,4.22,2.01,5.88,7.43,5.19,11.52,4.94,3.4,12.85,9.79,15.1,15.72,39.17,42.74
622,2018/6/15,6.51,6.03,17.8,21.48,9.87,3.27,4.38,3.7,2.19,1.84,2.65,7.46,2.71,2.2,5.36,5.17,3.57,3.52,4.02,4.07,1.96,5.81,7.47,5.15,11.24,4.92,3.29,12.96,9.72,15.29,15.85,38.99,43
623,2018/6/22,6.51,6.03,17.82,21.52,9.89,2.9,3.93,3.51,2.02,1.81,2.63,7.4,2.72,2.09,4.87,4.77,3.44,3.03,4.07,4.25,1.95,5.88,7.44,5.25,10.88,4.76,3.11,12.91,9.81,15.04,15.75,39.51,43.22
624,2018/6/29,6.5,6.02,17.92,21.5,9.81,3,3.66,3.32,1.83,1.72,2.5,7.38,2.67,2.03,4.7,4.55,3.48,2.82,3.92,3.94,2,5.72,7.29,5.12,10.32,4.71,3.09,12.82,9.8,15.23,15.73,40.18,43.58
625,2018/7/6,6.5,6.01,18.05,21.58,9.68,3.28,3.58,3.55,1.82,1.69,2.44,7.22,3.05,1.92,4.75,4.76,3.56,2.74,3.89,3.89,1.9,5.62,7.13,5.09,9.91,4.78,3.02,12.82,9.68,15.27,15.74,40.17,43.33
626,2018/7/13,6.49,6,18.59,21.56,9.68,3.52,3.72,3.79,1.92,1.68,2.45,7.2,3.3,1.81,4.73,5.15,3.69,2.89,4.02,3.93,1.96,5.49,7.03,4.99,9.59,4.68,2.94,12.8,9.66,15.22,15.91,39.97,43.64
627,2018/7/20,6.48,5.99,18.81,21.66,9.75,3.82,3.77,4.15,1.85,1.73,2.51,7.13,3.58,1.75,4.99,5.4,3.89,3,4.01,3.92,2,5.27,7.09,5,9.37,4.7,2.65,12.8,9.7,15.05,15.92,40.65,43.59
628,2018/7/27,6.47,5.99,19.23,21.59,9.83,4.02,3.82,4.78,1.88,1.84,2.42,7.15,3.42,1.77,4.81,5.41,4.04,3.17,4.03,4.03,2.06,5.46,7.38,4.99,9,4.76,2.52,12.82,9.78,15.09,15.94,40.66,44.33
629,2018/8/3,6.48,6,19.64,21.68,9.95,3.82,3.68,4.35,1.88,1.88,2.49,7.16,3.55,1.7,4.76,5.23,3.58,3.09,4.09,3.96,1.99,5.55,7.26,5.01,8.79,4.68,2.48,12.8,9.85,14.96,16.23,40.42,44.24
630,2018/8/10,6.48,6,19.93,21.77,10.08,3.77,3.89,4.31,1.93,2,2.48,7.15,3.71,1.74,4.72,5.37,3.56,3.21,4.06,4,2,5.51,7.29,5.04,8.83,4.7,2.5,12.73,9.75,15.04,16.3,40.92,44.09
631,2018/8/17,6.5,6,20.14,21.78,10.34,4.09,4.11,4.6,2.08,2.03,2.49,7.04,3.99,1.75,4.71,5.6,3.57,3.19,4.15,3.99,2.01,5.48,7.38,5.09,8.78,4.7,2.52,12.67,9.71,15.02,16.26,41.7,44.3
632,2018/8/24,6.51,5.98,20.12,21.85,10.74,4.32,4.43,5.81,2.17,2.02,2.51,7.09,4.54,1.78,4.79,6.43,3.93,3.45,4.39,4.12,2.07,5.7,7.54,5.34,8.48,4.78,2.64,12.7,9.64,14.96,16.37,41.29,44.85
633,2018/8/31,6.51,5.99,20.22,21.86,10.74,4.24,4.65,6.13,2.28,2.05,2.46,7.28,4.35,1.78,5.01,6.47,4.09,3.52,4.54,4.26,2.05,5.62,7.52,5.38,8.36,4.96,2.71,12.51,9.7,14.94,16.25,40.58,44.68
634,2018/9/7,6.56,5.99,20.52,21.75,10.74,4.29,4.53,6.23,2.35,2,2.47,7.31,4.51,1.82,5.32,6.47,4.45,3.57,4.73,4.54,2.16,5.55,7.61,5.44,8.39,5,2.77,12.47,9.57,14.74,16.1,39.94,43.6
635,2018/9/14,6.56,5.99,21.03,21.75,10.79,4.21,4.75,6.45,2.37,2.02,2.39,7.31,4.66,1.75,5.96,6.67,4.9,3.74,5.2,5.1,2.13,5.69,7.81,5.43,8.27,5.06,2.86,12.42,9.58,14.74,16.19,40.5,43.36
636,2018/9/21,6.57,5.99,21.24,21.73,10.85,4.17,4.82,6.29,2.37,2.09,2.39,7.12,4.46,1.77,6.09,6.87,5.32,3.72,5.61,5.69,2.21,5.74,8,5.45,8.28,5.22,2.87,12.53,9.53,14.74,16.13,40.72,43.41
637,2018/9/28,6.57,5.99,21.31,21.74,10.86,4.11,4.87,6.58,2.35,2.07,2.4,7.35,5.06,1.87,6.55,6.84,5.58,3.82,5.91,5.9,2.22,5.92,8.15,5.47,8.32,5.36,2.96,12.51,9.39,14.58,16.08,41.24,43.89
638,2018/10/5,6.56,6,21.27,21.79,10.79,3.73,4.88,6.51,2.29,2.11,2.42,7.37,5.04,1.96,6.71,6.85,5.96,3.84,5.95,6.26,2.19,5.87,8.17,5.54,8.11,5.43,3.05,12.44,9.43,14.48,16.05,40.86,43.36
639,2018/10/12,6.55,6.04,21.22,21.73,10.74,3.5,4.78,5.95,2.06,2.03,2.45,7.13,4.31,2.03,7.14,6.65,6.19,3.89,5.77,6.19,2.21,5.76,7.9,5.6,8.03,5.4,3.16,12.62,9.31,14.25,15.72,41.96,43.47
640,2018/10/19,6.54,6.04,21.12,21.57,10.7,3.36,4.65,5.36,1.88,2.2,2.45,7.14,3.8,2.04,7.07,6.85,6.3,3.94,5.76,6.01,2.22,5.88,8.03,5.66,8.14,5.5,3.38,12.69,9.38,14.1,15.63,40.91,42.8
641,2018/10/26,6.55,6.06,21.07,21.53,10.7,3.19,4.23,4.82,1.77,2.1,2.43,7,3.56,2.1,6.88,6.42,6.37,3.96,5.79,6.07,2.21,5.79,8.04,5.73,8.27,5.5,3.4,12.67,9.46,14.01,15.45,40.01,41.68
642,2018/11/2,6.55,6.1,21.07,21.46,10.7,3.19,3.84,4.32,1.63,1.91,2.41,7.01,3.44,2.11,6.83,6.23,6.44,3.94,5.83,5.97,2.18,5.77,8.07,5.87,8.49,5.56,3.54,12.49,9.46,13.94,15.43,38.98,41.66
643,2018/11/9,6.56,6.09,21.08,21.53,10.7,3.08,3.53,4.17,1.51,1.86,2.47,6.96,3.41,2.06,6.77,6.04,5.95,3.84,5.63,5.56,2.16,5.78,8.08,5.94,8.7,5.51,3.83,12.38,9.35,13.76,15.43,38.76,41.01
644,2018/11/16,6.56,6.09,21.05,21.54,10.65,3.06,3.33,3.85,1.48,1.79,2.41,6.82,3.62,2.14,6.78,5.71,5.51,3.75,5.29,5.12,2.23,5.99,8.05,5.88,8.86,5.53,4.09,12.44,9.44,13.84,15.55,38.65,41
645,2018/11/23,6.55,6.1,20.94,21.48,10.68,3.03,3.36,3.71,1.37,1.55,2.42,6.89,3.92,2.26,6.72,5.78,5.13,3.87,4.91,4.74,2.2,5.76,8.25,5.85,8.82,5.45,4.07,12.3,9.43,13.61,15.49,38.13,40.92
646,2018/11/30,6.56,6.1,20.86,21.49,10.67,3.09,3.18,3.45,1.37,1.45,2.5,6.85,4.28,2.2,7.22,5.72,4.68,3.87,4.54,4.49,2.17,5.84,8.29,5.98,8.88,5.65,4.17,12.26,9.34,13.55,15.44,37.91,40.96
647,2018/12/7,6.57,6.12,21.02,21.51,10.66,3.26,3.14,3.52,1.37,1.48,2.51,6.92,4.79,2.22,7.63,5.87,4.81,4.03,4.36,4.5,2.16,5.87,8.35,5.99,8.94,5.69,4.24,12.32,9.28,13.61,15.45,38.43,40.48
648,2018/12/14,6.56,6.13,20.95,21.5,10.65,3.63,3.36,3.81,1.4,1.53,2.55,6.95,5.61,2.36,8.17,6.45,5.21,4.51,4.32,4.47,2.24,5.93,8.43,5.97,9.02,5.72,4.22,12.4,9.42,13.62,15.42,38.87,40.54
649,2018/12/21,6.55,6.14,20.92,21.66,10.64,3.84,3.42,3.97,1.36,1.55,2.56,6.81,5.39,2.41,8.45,6.7,5.39,4.74,4.32,4.31,2.25,6.04,8.52,5.95,9.03,5.81,4.26,12.4,9.37,13.68,15.38,39.19,40.72
650,2018/12/28,6.55,6.15,20.8,21.87,10.69,4.01,3.51,4.12,1.37,1.5,2.55,6.91,5.3,2.56,8.86,7.07,5.43,4.81,4.13,4.34,2.3,5.98,8.53,5.98,9.14,5.96,4.31,12.49,9.37,13.86,15.42,39.89,40.9
651,2019/1/4,6.55,6.15,20.66,22.01,10.69,4.16,3.54,4.71,1.46,1.72,2.53,6.93,5.16,2.65,8.85,7.35,5.41,4.95,4.26,4.31,2.22,5.85,8.41,5.86,9.08,5.8,4.4,12.41,9.51,14,15.49,39.88,40.85
652,2019/1/11,6.56,6.17,20.21,22.08,10.71,4.3,3.52,4.73,1.44,1.6,2.54,6.93,5.08,2.76,9.2,7.45,5.29,5.19,4.2,4.4,2.21,5.85,8.44,5.88,9.34,5.95,4.43,12.41,9.53,13.94,15.44,40.27,40.9
653,2019/1/18,6.56,6.2,19.86,22.15,10.77,4.59,3.61,4.88,1.48,1.59,2.63,7.06,5.74,2.89,9.56,7.77,5.66,5.61,4.5,4.83,2.25,6.08,8.59,5.86,9.31,6.06,4.53,12.38,9.48,13.94,15.34,40.36,41.2
654,2019/1/25,6.54,6.2,19.15,22.15,10.76,4.54,3.78,5.1,1.45,1.62,2.66,7.01,6.18,2.84,9.64,7.87,5.81,5.81,4.94,5.36,2.31,6.1,8.65,5.98,9.33,6.02,4.61,12.45,9.58,13.83,15.28,40.42,41.77
655,2019/2/1,6.55,6.2,18.86,22.26,10.75,4.67,3.93,5.17,1.5,1.68,2.72,7.45,7.28,2.81,10,9.52,6.23,5.97,5.49,6.08,2.36,6.2,8.8,5.97,9.73,6.16,4.67,12.45,9.71,13.97,15.35,40.96,42.57
656,2019/2/8,6.55,6.2,18.9,22.53,10.7,4.94,4.31,5.44,1.65,1.89,2.78,7.77,7.28,2.93,9.92,9.75,6.52,6.07,5.64,6.34,2.38,6.27,8.69,6,9.46,6.15,4.77,12.55,9.93,14.3,15.64,41.27,42.57
657,2019/2/15,6.55,6.18,18.85,22.63,10.58,4.8,4.06,5.64,1.64,1.81,2.73,7.91,7.24,3.01,9.67,10.25,6.4,6.15,5.78,6.27,2.55,6.79,8.73,6.06,9.67,6.28,4.69,12.7,9.84,14.29,15.68,40.85,41.9
658,2019/2/22,6.55,6.19,18.74,22.41,10.32,4.66,4,5.21,1.59,1.7,2.72,7.63,6.55,2.92,9.18,9.55,6.17,6.15,5.59,5.94,2.5,6.63,8.69,6.09,9.83,6.22,4.81,12.64,9.87,14.15,15.6,40.14,41.13
659,2019/3/1,6.55,6.18,18.59,22.45,10.19,4.66,4.21,5.36,1.57,1.69,2.77,7.48,6.1,2.95,8.89,9.68,6.25,6.13,6.05,6.18,2.44,6.63,8.69,5.81,10.04,6.26,4.83,12.51,9.7,13.88,15.5,39.89,41.13
660,2019/3/8,6.54,6.18,19.01,22.46,10.07,4.74,4.28,5.25,1.57,1.69,2.72,7.25,5.79,2.91,8.89,9.84,6.07,6.52,6.23,6.36,2.4,6.77,8.85,5.82,10.04,6.21,4.85,12.49,9.54,13.86,15.39,39.28,41.11
661,2019/3/15,6.54,6.19,20.48,22.47,10.01,4.98,4.28,5.5,1.63,1.6,2.73,7.18,5.72,2.83,9.05,9.72,6.23,6.35,6.85,6.97,2.3,6.85,8.68,5.79,10.28,6.3,4.92,12.42,9.68,13.82,15.22,39.36,41.46
662,2019/3/22,6.55,6.2,20.89,22.41,10.02,4.95,4.45,5.53,1.78,1.62,2.78,7.3,5.46,2.9,8.62,9.65,6.23,6.14,7.29,7.16,2.3,7.16,8.71,5.83,10.49,6.35,5.05,12.43,9.69,13.8,15.17,39.71,41.81
663,2019/3/29,6.55,6.2,20.83,22.47,10.06,4.92,4.37,5.23,1.95,1.68,2.79,7.23,5.02,3.16,7.91,8.93,6.04,6.11,7.74,7.5,2.3,7.19,8.78,5.86,10.43,6.39,4.97,12.5,9.64,13.72,15.07,39.5,41.94
664,2019/4/5,6.55,6.19,21.03,22.47,10.07,4.92,4.49,5.07,2.11,1.75,2.83,7.19,4.63,3.78,8.24,8.65,6.07,6.04,7.87,7.16,2.35,7.44,8.84,5.78,10.96,6.51,4.95,12.47,9.45,13.8,15.08,39.37,42.06
665,2019/4/12,6.55,6.2,20.88,22.44,10.14,4.49,4.58,4.74,2.27,1.73,2.84,7.24,4.28,3.89,8.24,8.1,6.02,5.72,7.48,6.83,2.44,7.71,8.86,5.7,11.15,6.61,4.91,12.46,9.46,13.77,15.15,39.55,41.16
666,2019/4/19,6.54,6.2,20.62,22.42,10.17,4.28,4.55,4.24,2.08,1.78,2.9,7.07,4.02,4.08,7.93,7.55,6,5.35,6.74,6.25,2.57,7.75,9.05,5.76,10.99,6.81,4.91,12.31,9.2,13.83,15.02,39.37,40.93
667,2019/4/26,6.55,6.2,20.78,22.41,10.28,3.97,4.54,3.8,2,1.92,2.89,7.16,3.76,4.03,7.53,7.06,5.55,4.84,6.16,5.7,2.63,7.72,9.32,5.77,11.02,6.95,5.02,12.18,9.07,13.91,15.07,39.13,40.88
668,2019/5/3,6.55,6.21,20.85,22.4,10.35,4,4.56,3.55,1.96,1.99,2.86,7.12,4.07,3.94,7.61,7.69,5.15,4.85,6.08,5.43,2.74,7.8,9.51,5.79,11.62,7.12,5.1,12.18,9.18,14.09,15.1,39.19,40.97
669,2019/5/10,6.56,6.23,20.87,22.61,10.55,3.82,4.76,3.72,1.87,2.11,2.95,7.22,3.97,3.71,7.49,8.54,5.11,4.89,6.27,5.55,2.82,7.61,9.74,5.77,12.93,7.52,5.06,12.2,9.22,14.06,15.14,40.36,41.25
670,2019/5/17,6.57,6.24,20.76,22.61,10.7,3.68,4.5,3.6,1.83,2.05,2.94,7.2,3.51,3.33,7.41,7.6,5.12,4.78,6.69,5.6,2.82,7.61,10.18,5.81,13.64,8.04,4.9,12.18,9.21,13.94,15.31,40.74,41.19
671,2019/5/24,6.56,6.24,20.68,22.63,10.76,3.56,3.99,3.49,1.68,1.98,2.96,7.37,3.36,2.92,6.86,6.91,4.76,4.27,6.56,5.21,2.64,7.67,10.72,5.88,14.06,8.38,5,12.03,9.31,13.95,15.39,40.33,41.29
672,2019/5/31,6.56,6.22,20.69,22.68,10.78,3.57,3.8,3.72,1.66,1.94,2.96,7.31,3.42,2.84,6.67,6.66,4.67,4.11,6.44,4.81,2.56,7.74,11.51,5.92,13.89,8.72,4.58,12.23,9.33,13.91,15.45,40.36,41.14
673,2019/6/7,6.58,6.24,21.3,22.75,10.63,3.68,3.76,3.82,1.61,1.88,2.86,7.4,3.37,2.82,6.42,6.37,4.08,3.88,6.18,4.64,2.51,7.9,11.79,5.96,13.78,8.9,4.38,12.2,9.3,13.53,15.44,40.02,40.99
674,2019/6/14,6.58,6.24,21.55,22.88,10.57,3.44,3.54,3.7,1.54,1.75,2.76,7.69,3.1,2.66,5.76,5.61,3.78,3.5,5.87,4.36,2.46,8,12.18,5.94,13.64,9.27,4.16,12.24,9.35,13.69,15.56,40,41.13
675,2019/6/21,6.58,6.25,22.68,22.81,10.46,3.53,3.41,3.73,1.62,1.73,2.69,8.23,2.97,2.55,5.54,5.46,3.45,3.37,5.6,4.18,2.42,8.45,12.55,5.93,13.41,9.67,3.95,12.25,9.41,13.74,15.62,39.89,41.14
676,2019/6/28,6.58,6.28,23.12,22.81,10.47,3.57,3.41,3.91,1.69,1.8,2.65,8.52,3.26,2.48,5.33,5.49,3.3,3.34,5.34,3.85,2.29,8.9,12.9,5.9,13.05,10.01,3.73,12.26,9.51,13.51,15.47,39.84,41.3
677,2019/7/5,6.6,6.29,23.29,22.72,10.5,3.75,3.63,4.22,1.95,1.93,2.53,8.66,3.41,2.47,5.45,5.54,3.18,3.33,5.16,3.97,2.35,9.16,13.07,5.86,12.86,9.99,3.4,12.09,9.64,13.6,15.62,40.11,41.33
678,2019/7/12,6.6,6.27,23.72,22.81,10.62,3.99,3.84,4.35,2,1.99,2.56,8.67,3.33,2.39,5.19,5.48,3.3,3.33,5.15,4.24,2.37,9.34,13.36,5.73,12.49,10.23,3.23,12.26,9.63,13.47,15.68,40.56,41.43
679,2019/7/19,6.61,6.27,24.51,22.75,10.79,3.84,3.86,4.02,1.9,1.96,2.47,8.69,3.05,2.34,4.84,5.25,3.32,3.37,5.11,4.37,2.3,9.33,13.31,5.62,11.66,9.53,3.01,12.38,9.78,13.49,15.92,40.44,41.51
680,2019/7/26,6.6,6.28,24.97,22.71,10.92,3.68,3.57,3.8,1.74,1.89,2.53,8.79,2.99,2.29,4.63,4.82,3.43,3.16,5,4.13,2.37,9.39,13.4,5.52,10.93,9.24,2.78,12.38,9.72,13.51,15.91,40.23,41.7
681,2019/8/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,2019/8/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,2019/8/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,2019/8/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,2019/8/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,2019/9/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,2019/9/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,2019/9/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,2019/9/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,2019/10/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,2019/10/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,2019/10/25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,2019/11/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,2019/11/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,2019/11/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,2019/11/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,2019/11/29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,2019/12/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,2019/12/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
